variant,model,id,gold,prediction,confidence,correct,raw
strongest_alternative,gpt-5.6-luna,banking-424,declined_cash_withdrawal,declined_cash_withdrawal,98,1,"{""label"":""declined_cash_withdrawal"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-592,receiving_money,receiving_money,91,1,"{""label"":""receiving_money"",""confidence"":91}"
strongest_alternative,gpt-5.6-luna,banking-139,pending_card_payment,pending_card_payment,98,1,"{""label"":""pending_card_payment"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-575,pending_transfer,pending_transfer,88,1,"{""label"":""pending_transfer"",""confidence"":88}"
strongest_alternative,gpt-5.6-luna,banking-604,reverted_card_payment?,reverted_card_payment?,98,1,"{""label"":""reverted_card_payment?"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-434,declined_transfer,failed_transfer,98,0,"{""label"":""failed_transfer"",""confidence"":98}"
strongest_alternative,gpt-5.6-luna,banking-661,top_up_reverted,transaction_charged_twice,94,0,"{""label"":""transaction_charged_twice"",""confidence"":94}"
strongest_alternative,gpt-5.6-luna,banking-053,card_payment_not_recognised,card_payment_not_recognised,72,1,"{""label"":""card_payment_not_recognised"",""confidence"":72}"
strongest_alternative,gpt-5.6-luna,banking-017,automatic_top_up,automatic_top_up,99,1,"{""label"":""automatic_top_up"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-522,getting_virtual_card,getting_virtual_card,98,1,"{""label"":""getting_virtual_card"",""confidence"":98}"
strongest_alternative,gpt-5.6-luna,banking-600,request_refund,request_refund,68,1,"{""label"":""request_refund"",""confidence"":68}"
uncertainty_ok,gpt-5.6-luna,banking-692,transfer_into_account,transfer_into_account,98,1,"{""label"":""transfer_into_account"",""confidence"":98}"
strongest_alternative,gpt-5.6-luna,banking-652,top_up_limits,top_up_limits,99,1,"{""label"":""top_up_limits"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-051,card_payment_fee_charged,extra_charge_on_statement,52,0,"{""label"":""extra_charge_on_statement"",""confidence"":52}"
uncertainty_ok,gpt-5.6-luna,banking-483,extra_charge_on_statement,extra_charge_on_statement,99,1,"{""label"":""extra_charge_on_statement"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-449,edit_personal_details,edit_personal_details,99,1,"{""label"":""edit_personal_details"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-729,verify_top_up,verify_top_up,99,1,"{""label"":""verify_top_up"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-611,supported_cards_and_currencies,supported_cards_and_currencies,96,1,"{""label"":""supported_cards_and_currencies"",""confidence"":96}"
strongest_alternative,gpt-5.6-luna,banking-298,cancel_transfer,cancel_transfer,99,1,"{""label"":""cancel_transfer"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-390,change_pin,change_pin,99,1,"{""label"":""change_pin"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-426,declined_cash_withdrawal,declined_cash_withdrawal,99,1,"{""label"":""declined_cash_withdrawal"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-049,card_payment_fee_charged,card_payment_fee_charged,78,1,"{""label"":""card_payment_fee_charged"",""confidence"":78}"
frequency_calibrated,gpt-5.6-luna,banking-680,transfer_fee_charged,transfer_fee_charged,98,1,"{""label"":""transfer_fee_charged"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-171,top_up_by_bank_transfer_charge,transfer_fee_charged,97,0,"{""label"":""transfer_fee_charged"",""confidence"":97}"
strongest_alternative,gpt-5.6-luna,banking-702,transfer_timing,transfer_timing,93,1,"{""label"":""transfer_timing"",""confidence"":93}"
uncertainty_ok,gpt-5.6-luna,banking-711,unable_to_verify_identity,passcode_forgotten,55,0,"{""label"":""passcode_forgotten"",""confidence"":55}"
uncertainty_ok,gpt-5.6-luna,banking-630,top_up_by_bank_transfer_charge,transfer_timing,24,0,"{""label"":""transfer_timing"",""confidence"":24}"
strongest_alternative,gpt-5.6-luna,banking-582,pin_blocked,pin_blocked,99,1,"{""label"":""pin_blocked"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-205,unable_to_verify_identity,unable_to_verify_identity,98,1,"{""label"":""unable_to_verify_identity"",""confidence"":98}"
strongest_alternative,gpt-5.6-luna,banking-531,lost_or_stolen_card,lost_or_stolen_card,99,1,"{""label"":""lost_or_stolen_card"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-411,country_support,country_support,68,1,"{""label"":""country_support"",""confidence"":68}"
strongest_alternative,gpt-5.6-luna,banking-521,getting_virtual_card,getting_virtual_card,99,1,"{""label"":""getting_virtual_card"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-340,card_not_working,card_not_working,99,1,"{""label"":""card_not_working"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-051,card_payment_fee_charged,extra_charge_on_statement,78,0,"{""label"":""extra_charge_on_statement"",""confidence"":78}"
uncertainty_ok,gpt-5.6-luna,banking-529,lost_or_stolen_card,lost_or_stolen_card,99,1,"{""label"":""lost_or_stolen_card"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-766,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,98,1,"{""label"":""wrong_exchange_rate_for_cash_withdrawal"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-334,card_linking,card_linking,98,1,"{""label"":""card_linking"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-674,transaction_charged_twice,transaction_charged_twice,99,1,"{""label"":""transaction_charged_twice"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-306,card_about_to_expire,card_about_to_expire,99,1,"{""label"":""card_about_to_expire"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-128,lost_or_stolen_card,card_arrival,60,0,"{""label"":""card_arrival"",""confidence"":60}"
uncertainty_ok,gpt-5.6-luna,banking-624,top_up_by_bank_transfer_charge,receiving_money,78,0,"{""label"":""receiving_money"",""confidence"":78}"
uncertainty_ok,gpt-5.6-luna,banking-434,declined_transfer,failed_transfer,96,0,"{""label"":""failed_transfer"",""confidence"":96}"
frequency_calibrated,gpt-5.6-luna,banking-249,age_limit,age_limit,99,1,"{""label"":""age_limit"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-188,topping_up_by_card,topping_up_by_card,92,1,"{""label"":""topping_up_by_card"",""confidence"":92}"
strongest_alternative,gpt-5.6-luna,banking-759,wrong_amount_of_cash_received,wrong_amount_of_cash_received,99,1,"{""label"":""wrong_amount_of_cash_received"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-018,automatic_top_up,automatic_top_up,99,1,"{""label"":""automatic_top_up"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-675,transaction_charged_twice,transaction_charged_twice,99,1,"{""label"":""transaction_charged_twice"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-671,topping_up_by_card,topping_up_by_card,99,1,"{""label"":""topping_up_by_card"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-400,contactless_not_working,contactless_not_working,99,1,"{""label"":""contactless_not_working"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-761,wrong_amount_of_cash_received,wrong_amount_of_cash_received,99,1,"{""label"":""wrong_amount_of_cash_received"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-278,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,92,1,"{""label"":""balance_not_updated_after_bank_transfer"",""confidence"":92}"
strongest_alternative,gpt-5.6-luna,banking-712,unable_to_verify_identity,unable_to_verify_identity,82,1,"{""label"":""unable_to_verify_identity"",""confidence"":82}"
strongest_alternative,gpt-5.6-luna,banking-376,cash_withdrawal_charge,cash_withdrawal_charge,98,1,"{""label"":""cash_withdrawal_charge"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-393,compromised_card,compromised_card,98,1,"{""label"":""compromised_card"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-693,transfer_into_account,transfer_into_account,98,1,"{""label"":""transfer_into_account"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-292,beneficiary_not_allowed,failed_transfer,82,0,"{""label"":""failed_transfer"",""confidence"":82}"
uncertainty_ok,gpt-5.6-luna,banking-448,disposable_card_limits,disposable_card_limits,72,1,"{""label"":""disposable_card_limits"",""confidence"":72}"
uncertainty_ok,gpt-5.6-luna,banking-025,beneficiary_not_allowed,failed_transfer,82,0,"{""label"":""failed_transfer"",""confidence"":82}"
frequency_calibrated,gpt-5.6-luna,banking-454,edit_personal_details,edit_personal_details,99,1,"{""label"":""edit_personal_details"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-246,age_limit,age_limit,99,1,"{""label"":""age_limit"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-545,order_physical_card,get_physical_card,93,0,"{""label"":""get_physical_card"",""confidence"":93}"
frequency_calibrated,gpt-5.6-luna,banking-620,terminate_account,terminate_account,100,1,"{""label"":""terminate_account"",""confidence"":100}"
uncertainty_ok,gpt-5.6-luna,banking-174,top_up_by_card_charge,top_up_by_card_charge,78,1,"{""label"":""top_up_by_card_charge"",""confidence"":78}"
frequency_calibrated,gpt-5.6-luna,banking-472,exchange_via_app,exchange_via_app,88,1,"{""label"":""exchange_via_app"",""confidence"":88}"
strongest_alternative,gpt-5.6-luna,banking-087,declined_transfer,declined_transfer,98,1,"{""label"":""declined_transfer"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-533,lost_or_stolen_phone,lost_or_stolen_phone,99,1,"{""label"":""lost_or_stolen_phone"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-672,topping_up_by_card,topping_up_by_card,98,1,"{""label"":""topping_up_by_card"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-694,transfer_not_received_by_recipient,transfer_timing,99,0,"{""label"":""transfer_timing"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-755,why_verify_identity,why_verify_identity,99,1,"{""label"":""why_verify_identity"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-251,age_limit,age_limit,99,1,"{""label"":""age_limit"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-418,declined_card_payment,declined_card_payment,97,1,"{""label"":""declined_card_payment"",""confidence"":97}"
uncertainty_ok,gpt-5.6-luna,banking-643,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,98,1,"{""label"":""top_up_by_cash_or_cheque"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-097,exchange_charge,exchange_charge,99,1,"{""label"":""exchange_charge"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-249,age_limit,age_limit,99,1,"{""label"":""age_limit"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-220,visa_or_mastercard,visa_or_mastercard,99,1,"{""label"":""visa_or_mastercard"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-218,virtual_card_not_working,virtual_card_not_working,99,1,"{""label"":""virtual_card_not_working"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-595,receiving_money,receiving_money,96,1,"{""label"":""receiving_money"",""confidence"":96}"
frequency_calibrated,gpt-5.6-luna,banking-253,apple_pay_or_google_pay,apple_pay_or_google_pay,99,1,"{""label"":""apple_pay_or_google_pay"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-702,transfer_timing,transfer_timing,96,1,"{""label"":""transfer_timing"",""confidence"":96}"
uncertainty_ok,gpt-5.6-luna,banking-404,contactless_not_working,contactless_not_working,94,1,"{""label"":""contactless_not_working"",""confidence"":94}"
uncertainty_ok,gpt-5.6-luna,banking-191,transaction_charged_twice,transaction_charged_twice,62,1,"{""label"":""transaction_charged_twice"",""confidence"":62}"
uncertainty_ok,gpt-5.6-luna,banking-254,apple_pay_or_google_pay,apple_pay_or_google_pay,98,1,"{""label"":""apple_pay_or_google_pay"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-478,extra_charge_on_statement,extra_charge_on_statement,96,1,"{""label"":""extra_charge_on_statement"",""confidence"":96}"
frequency_calibrated,gpt-5.6-luna,banking-723,verify_source_of_funds,verify_source_of_funds,99,1,"{""label"":""verify_source_of_funds"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-373,cash_withdrawal_charge,cash_withdrawal_charge,99,1,"{""label"":""cash_withdrawal_charge"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-670,topping_up_by_card,top_up_reverted,72,0,"{""label"":""top_up_reverted"",""confidence"":72}"
frequency_calibrated,gpt-5.6-luna,banking-346,card_payment_fee_charged,card_payment_fee_charged,99,1,"{""label"":""card_payment_fee_charged"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-114,fiat_currency_support,fiat_currency_support,98,1,"{""label"":""fiat_currency_support"",""confidence"":98}"
strongest_alternative,gpt-5.6-luna,banking-103,exchange_via_app,fiat_currency_support,88,0,"{""label"":""fiat_currency_support"",""confidence"":88}"
uncertainty_ok,gpt-5.6-luna,banking-052,card_payment_not_recognised,card_payment_not_recognised,55,1,"{""label"":""card_payment_not_recognised"",""confidence"":55}"
strongest_alternative,gpt-5.6-luna,banking-159,request_refund,request_refund,96,1,"{""label"":""request_refund"",""confidence"":96}"
strongest_alternative,gpt-5.6-luna,banking-221,visa_or_mastercard,visa_or_mastercard,98,1,"{""label"":""visa_or_mastercard"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-528,lost_or_stolen_card,lost_or_stolen_card,99,1,"{""label"":""lost_or_stolen_card"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-340,card_not_working,card_not_working,99,1,"{""label"":""card_not_working"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-278,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,58,1,"{""label"":""balance_not_updated_after_bank_transfer"",""confidence"":58}"
uncertainty_ok,gpt-5.6-luna,banking-098,exchange_charge,exchange_charge,88,1,"{""label"":""exchange_charge"",""confidence"":88}"
frequency_calibrated,gpt-5.6-luna,banking-448,disposable_card_limits,disposable_card_limits,97,1,"{""label"":""disposable_card_limits"",""confidence"":97}"
frequency_calibrated,gpt-5.6-luna,banking-546,order_physical_card,get_physical_card,99,0,"{""label"":""get_physical_card"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-236,Refund_not_showing_up,Refund_not_showing_up,99,1,"{""label"":""Refund_not_showing_up"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-658,top_up_limits,top_up_limits,99,1,"{""label"":""top_up_limits"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-708,unable_to_verify_identity,unable_to_verify_identity,98,1,"{""label"":""unable_to_verify_identity"",""confidence"":98}"
strongest_alternative,gpt-5.6-luna,banking-607,reverted_card_payment?,reverted_card_payment?,82,1,"{""label"":""reverted_card_payment?"",""confidence"":82}"
strongest_alternative,gpt-5.6-luna,banking-533,lost_or_stolen_phone,lost_or_stolen_phone,99,1,"{""label"":""lost_or_stolen_phone"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-629,top_up_by_bank_transfer_charge,receiving_money,88,0,"{""label"":""receiving_money"",""confidence"":88}"
strongest_alternative,gpt-5.6-luna,banking-127,lost_or_stolen_card,lost_or_stolen_card,99,1,"{""label"":""lost_or_stolen_card"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-032,card_about_to_expire,card_about_to_expire,99,1,"{""label"":""card_about_to_expire"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-133,order_physical_card,country_support,98,0,"{""label"":""country_support"",""confidence"":98}"
strongest_alternative,gpt-5.6-luna,banking-588,pin_blocked,pin_blocked,99,1,"{""label"":""pin_blocked"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-406,contactless_not_working,contactless_not_working,99,1,"{""label"":""contactless_not_working"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-042,card_delivery_estimate,card_arrival,58,0,"{""label"":""card_arrival"",""confidence"":58}"
frequency_calibrated,gpt-5.6-luna,banking-173,top_up_by_card_charge,top_up_by_card_charge,96,1,"{""label"":""top_up_by_card_charge"",""confidence"":96}"
uncertainty_ok,gpt-5.6-luna,banking-440,direct_debit_payment_not_recognised,card_payment_not_recognised,92,0,"{""label"":""card_payment_not_recognised"",""confidence"":92}"
strongest_alternative,gpt-5.6-luna,banking-240,activate_my_card,activate_my_card,99,1,"{""label"":""activate_my_card"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-452,edit_personal_details,edit_personal_details,99,1,"{""label"":""edit_personal_details"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-060,card_swallowed,card_swallowed,100,1,"{""label"":""card_swallowed"",""confidence"":100}"
uncertainty_ok,gpt-5.6-luna,banking-734,verify_top_up,verify_top_up,99,1,"{""label"":""verify_top_up"",""confidence"":99}"
