task,model,id,gold,prediction,confidence,correct,raw
banking77,gpt-4.1-nano,banking-163,supported_cards_and_currencies,country_support,85,0,"{   ""label"": ""country_support"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-074,contactless_not_working,contactless_not_working,85,1,"{   ""label"": ""contactless_not_working"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-003,Refund_not_showing_up,request_refund,95,0,"{   ""label"": ""request_refund"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-165,supported_cards_and_currencies,top_up_by_bank_transfer_charge,10,0,"{   ""label"": ""top_up_by_bank_transfer_charge"",   ""confidence"": 10 }"
banking77,gpt-4.1-nano,banking-091,disposable_card_limits,disposable_card_limits,95,1,"{   ""label"": ""disposable_card_limits"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-180,top_up_failed,top_up_failed,80,1,"{""label"": ""top_up_failed"", ""confidence"": 80}"
banking77,gpt-4.1-nano,banking-123,getting_spare_card,get_physical_card,95,0,"{   ""label"": ""get_physical_card"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-076,country_support,country_support,85,1,"{   ""label"": ""country_support"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-146,pending_top_up,pending_top_up,95,1,"{   ""label"": ""pending_top_up"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-189,topping_up_by_card,transfer_not_received_by_recipient,85,0,"{   ""label"": ""transfer_not_received_by_recipient"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-230,wrong_exchange_rate_for_cash_withdrawal,exchange_rate,95,0,"{   ""label"": ""exchange_rate"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-004,activate_my_card,activate_my_card,95,1,"{   ""label"": ""activate_my_card"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-118,get_physical_card,change_pin,85,0,"{   ""label"": ""change_pin"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-104,exchange_via_app,exchange_rate,85,0,"{   ""label"": ""exchange_rate"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-169,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,85,1,"{   ""label"": ""top_up_by_bank_transfer_charge"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-100,exchange_rate,exchange_rate,85,1,"{   ""label"": ""exchange_rate"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-050,card_payment_fee_charged,card_payment_fee_charged,70,1,"{   ""label"": ""card_payment_fee_charged"",   ""confidence"": 70 }"
banking77,gpt-4.1-nano,banking-205,unable_to_verify_identity,unable_to_verify_identity,100,1,"{   ""label"": ""unable_to_verify_identity"",   ""confidence"": 100 }"
banking77,gpt-4.1-nano,banking-079,declined_card_payment,card_payment_not_recognised,85,0,"{""label"": ""card_payment_not_recognised"", ""confidence"": 85}"
banking77,gpt-4.1-nano,banking-226,wrong_amount_of_cash_received,balance_not_updated_after_bank_transfer,85,0,"{   ""label"": ""balance_not_updated_after_bank_transfer"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-129,lost_or_stolen_card,lost_or_stolen_card,95,1,"{   ""label"": ""lost_or_stolen_card"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-186,top_up_reverted,top_up_failed,80,0,"{   ""label"": ""top_up_failed"",   ""confidence"": 80 }"
banking77,gpt-4.1-nano,banking-217,virtual_card_not_working,disposable_card_limits,70,0,"{   ""label"": ""disposable_card_limits"",   ""confidence"": 70 }"
banking77,gpt-4.1-nano,banking-014,atm_support,atm_support,85,1,"{""label"": ""atm_support"", ""confidence"": 85}"
banking77,gpt-4.1-nano,banking-210,verify_my_identity,verify_my_identity,95,1,"{   ""label"": ""verify_my_identity"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-063,cash_withdrawal_charge,cash_withdrawal_charge,95,1,"{   ""label"": ""cash_withdrawal_charge"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-088,direct_debit_payment_not_recognised,direct_debit_payment_not_recognised,85,1,"{   ""label"": ""direct_debit_payment_not_recognised"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-007,age_limit,age_limit,95,1,"{   ""label"": ""age_limit"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-142,pending_cash_withdrawal,pending_cash_withdrawal,85,1,"{   ""label"": ""pending_cash_withdrawal"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-080,declined_card_payment,card_payment_not_recognised,85,0,"{   ""label"": ""card_payment_not_recognised"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-221,visa_or_mastercard,supported_cards_and_currencies,85,0,"{   ""label"": ""supported_cards_and_currencies"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-110,failed_transfer,failed_transfer,85,1,"{   ""label"": ""failed_transfer"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-178,top_up_failed,top_up_failed,80,1,"{   ""label"": ""top_up_failed"",   ""confidence"": 80 }"
banking77,gpt-4.1-nano,banking-164,supported_cards_and_currencies,supported_cards_and_currencies,85,1,"{   ""label"": ""supported_cards_and_currencies"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-174,top_up_by_card_charge,top_up_by_card_charge,85,1,"{   ""label"": ""top_up_by_card_charge"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-155,receiving_money,transfer_timing,85,0,"{   ""label"": ""transfer_timing"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-156,receiving_money,receiving_money,85,1,"{   ""label"": ""receiving_money"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-148,pending_transfer,pending_transfer,85,1,"{   ""label"": ""pending_transfer"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-102,exchange_rate,exchange_rate,85,1,"{   ""label"": ""exchange_rate"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-107,extra_charge_on_statement,extra_charge_on_statement,95,1,"{   ""label"": ""extra_charge_on_statement"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-090,direct_debit_payment_not_recognised,direct_debit_payment_not_recognised,95,1,"{   ""label"": ""direct_debit_payment_not_recognised"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-085,declined_transfer,declined_card_payment,70,0,"{   ""label"": ""declined_card_payment"",   ""confidence"": 70 }"
banking77,gpt-4.1-nano,banking-209,verify_my_identity,verify_my_identity,95,1,"{   ""label"": ""verify_my_identity"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-018,automatic_top_up,automatic_top_up,95,1,"{   ""label"": ""automatic_top_up"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-225,why_verify_identity,unable_to_verify_identity,95,0,"{   ""label"": ""unable_to_verify_identity"",   ""confidence"": 95 }"
banking77,gpt-4.1-nano,banking-199,transfer_not_received_by_recipient,transfer_not_received_by_recipient,85,1,"{   ""label"": ""transfer_not_received_by_recipient"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-135,order_physical_card,card_payment_fee_charged,85,0,"{   ""label"": ""card_payment_fee_charged"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-117,get_disposable_virtual_card,get_disposable_virtual_card,85,1,"{   ""label"": ""get_disposable_virtual_card"",   ""confidence"": 85 }"
banking77,gpt-4.1-nano,banking-132,lost_or_stolen_phone,lost_or_stolen_phone,100,1,"{   ""label"": ""lost_or_stolen_phone"",   ""confidence"": 100 }"
banking77,gpt-5.6-luna,banking-213,verify_source_of_funds,verify_source_of_funds,97,1,"{""label"":""verify_source_of_funds"",""confidence"":97}"
banking77,gpt-5.6-luna,banking-204,transfer_timing,transfer_timing,98,1,"{""label"":""transfer_timing"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-176,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,99,1,"{""label"":""top_up_by_cash_or_cheque"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-207,unable_to_verify_identity,unable_to_verify_identity,99,1,"{""label"":""unable_to_verify_identity"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-058,card_swallowed,card_swallowed,99,1,"{""label"":""card_swallowed"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-149,pending_transfer,balance_not_updated_after_bank_transfer,94,0,"{""label"":""balance_not_updated_after_bank_transfer"",""confidence"":94}"
banking77,gpt-5.6-luna,banking-005,activate_my_card,activate_my_card,99,1,"{""label"":""activate_my_card"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-173,top_up_by_card_charge,top_up_by_card_charge,98,1,"{""label"":""top_up_by_card_charge"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-212,verify_source_of_funds,verify_source_of_funds,96,1,"{""label"":""verify_source_of_funds"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-150,pending_transfer,transfer_timing,98,0,"{""label"":""transfer_timing"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-022,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,97,1,"{""label"":""balance_not_updated_after_cheque_or_cash_deposit"",""confidence"":97}"
banking77,gpt-5.6-luna,banking-190,transaction_charged_twice,transaction_charged_twice,99,1,"{""label"":""transaction_charged_twice"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-208,verify_my_identity,verify_my_identity,99,1,"{""label"":""verify_my_identity"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-214,verify_top_up,verify_top_up,99,1,"{""label"":""verify_top_up"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-130,lost_or_stolen_phone,lost_or_stolen_phone,100,1,"{""label"":""lost_or_stolen_phone"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-167,terminate_account,terminate_account,100,1,"{""label"":""terminate_account"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-044,card_linking,card_linking,96,1,"{""label"":""card_linking"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-200,transfer_not_received_by_recipient,pending_transfer,42,0,"{""label"":""pending_transfer"",""confidence"":42}"
banking77,gpt-5.6-luna,banking-038,card_arrival,card_arrival,96,1,"{""label"":""card_arrival"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-136,passcode_forgotten,passcode_forgotten,100,1,"{""label"":""passcode_forgotten"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-033,card_about_to_expire,card_about_to_expire,100,1,"{""label"":""card_about_to_expire"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-153,pin_blocked,pin_blocked,98,1,"{""label"":""pin_blocked"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-075,contactless_not_working,contactless_not_working,99,1,"{""label"":""contactless_not_working"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-092,disposable_card_limits,disposable_card_limits,99,1,"{""label"":""disposable_card_limits"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-017,automatic_top_up,automatic_top_up,99,1,"{""label"":""automatic_top_up"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-055,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,99,1,"{""label"":""card_payment_wrong_exchange_rate"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-224,why_verify_identity,why_verify_identity,99,1,"{""label"":""why_verify_identity"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-126,getting_virtual_card,getting_virtual_card,96,1,"{""label"":""getting_virtual_card"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-041,card_delivery_estimate,card_arrival,95,0,"{""label"":""card_arrival"",""confidence"":95}"
banking77,gpt-5.6-luna,banking-084,declined_cash_withdrawal,declined_cash_withdrawal,100,1,"{""label"":""declined_cash_withdrawal"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-023,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,98,1,"{""label"":""balance_not_updated_after_cheque_or_cash_deposit"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-138,passcode_forgotten,passcode_forgotten,98,1,"{""label"":""passcode_forgotten"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-157,request_refund,request_refund,96,1,"{""label"":""request_refund"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-177,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,99,1,"{""label"":""top_up_by_cash_or_cheque"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-166,terminate_account,terminate_account,100,1,"{""label"":""terminate_account"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-220,visa_or_mastercard,visa_or_mastercard,99,1,"{""label"":""visa_or_mastercard"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-152,pin_blocked,passcode_forgotten,78,0,"{""label"":""passcode_forgotten"",""confidence"":78}"
banking77,gpt-5.6-luna,banking-099,exchange_charge,exchange_charge,99,1,"{""label"":""exchange_charge"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-056,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,99,1,"{""label"":""card_payment_wrong_exchange_rate"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-032,card_about_to_expire,card_about_to_expire,99,1,"{""label"":""card_about_to_expire"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-034,card_acceptance,card_acceptance,99,1,"{""label"":""card_acceptance"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-068,change_pin,change_pin,99,1,"{""label"":""change_pin"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-013,atm_support,atm_support,99,1,"{""label"":""atm_support"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-008,age_limit,age_limit,98,1,"{""label"":""age_limit"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-185,top_up_reverted,top_up_reverted,99,1,"{""label"":""top_up_reverted"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-030,cancel_transfer,cancel_transfer,99,1,"{""label"":""cancel_transfer"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-171,top_up_by_bank_transfer_charge,transfer_fee_charged,96,0,"{""label"":""transfer_fee_charged"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-043,card_linking,card_linking,99,1,"{""label"":""card_linking"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-143,pending_cash_withdrawal,pending_cash_withdrawal,99,1,"{""label"":""pending_cash_withdrawal"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-059,card_swallowed,card_swallowed,99,1,"{""label"":""card_swallowed"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-010,apple_pay_or_google_pay,apple_pay_or_google_pay,96,1,"{""label"":""apple_pay_or_google_pay"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-021,balance_not_updated_after_bank_transfer,pending_transfer,100,0,"{""label"":""pending_transfer"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-009,age_limit,age_limit,99,1,"{""label"":""age_limit"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-004,activate_my_card,activate_my_card,99,1,"{""label"":""activate_my_card"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-191,transaction_charged_twice,transaction_charged_twice,78,1,"{""label"":""transaction_charged_twice"",""confidence"":78}"
banking77,gpt-5.6-luna,banking-108,extra_charge_on_statement,extra_charge_on_statement,88,1,"{""label"":""extra_charge_on_statement"",""confidence"":88}"
banking77,gpt-5.6-luna,banking-115,get_disposable_virtual_card,get_disposable_virtual_card,98,1,"{""label"":""get_disposable_virtual_card"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-206,unable_to_verify_identity,unable_to_verify_identity,99,1,"{""label"":""unable_to_verify_identity"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-139,pending_card_payment,pending_card_payment,99,1,"{""label"":""pending_card_payment"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-158,request_refund,request_refund,99,1,"{""label"":""request_refund"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-123,getting_spare_card,getting_spare_card,98,1,"{""label"":""getting_spare_card"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-163,supported_cards_and_currencies,supported_cards_and_currencies,99,1,"{""label"":""supported_cards_and_currencies"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-230,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,99,1,"{""label"":""wrong_exchange_rate_for_cash_withdrawal"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-118,get_physical_card,change_pin,72,0,"{""label"":""change_pin"",""confidence"":72}"
banking77,gpt-5.6-luna,banking-003,Refund_not_showing_up,Refund_not_showing_up,99,1,"{""label"":""Refund_not_showing_up"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-091,disposable_card_limits,disposable_card_limits,99,1,"{""label"":""disposable_card_limits"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-074,contactless_not_working,contactless_not_working,96,1,"{""label"":""contactless_not_working"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-215,verify_top_up,verify_top_up,98,1,"{""label"":""verify_top_up"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-210,verify_my_identity,why_verify_identity,98,0,"{""label"":""why_verify_identity"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-079,declined_card_payment,declined_card_payment,98,1,"{""label"":""declined_card_payment"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-076,country_support,country_support,99,1,"{""label"":""country_support"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-146,pending_top_up,pending_top_up,99,1,"{""label"":""pending_top_up"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-165,supported_cards_and_currencies,supported_cards_and_currencies,96,1,"{""label"":""supported_cards_and_currencies"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-104,exchange_via_app,exchange_via_app,99,1,"{""label"":""exchange_via_app"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-169,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,98,1,"{""label"":""top_up_by_bank_transfer_charge"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-205,unable_to_verify_identity,unable_to_verify_identity,99,1,"{""label"":""unable_to_verify_identity"",""confidence"":99}"
