model_key,model_requested,model_returned,id,gold,prediction,correct,confidence,reported_confidence,input_tokens,output_tokens,reasoning_tokens,cost,latency_s,generation_id,provider
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-177,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,1,0.98,0.98,614,134,99,0.00095337,2.7552630070022133,gen-1789699779-8AcrkS7pzXQPM9VjO8Oi,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-178,top_up_failed,top_up_failed,1,0.95,0.95,615,153,125,0.00102465,2.3121493920007197,gen-1789699785-d5JVevrDSHWe55istbR1,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-181,top_up_limits,top_up_limits,1,0.98,0.98,614,28,0,0.000559845,1.5592171289972612,gen-1789699788-LMQzxiHoFtUj18fenQDh,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-186,top_up_reverted,top_up_reverted,1,0.95,0.95,611,243,214,0.001355805,3.1972655659992597,gen-1789699776-6nYn19ZzYKqOTOq9DVjx,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-190,transaction_charged_twice,transaction_charged_twice,1,0.98,0.98,618,67,39,0.0007076025,2.6512217419985973,gen-1789699771-YXAXQIXpIPjewTKZfHcK,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-193,transfer_fee_charged,transfer_fee_charged,1,0.98,0.98,611,54,26,0.0006541425,2.3812075140012894,gen-1789699776-rRj2ykEJEWNAgKQBkTA8,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-200,transfer_not_received_by_recipient,transfer_timing,0,0.85,0.85,615,233,207,0.00132165,3.237730442000611,gen-1789699786-kAbKFg3BCapB9kw7Hfby,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-218,virtual_card_not_working,virtual_card_not_working,1,0.98,0.98,610,81,51,0.0007536375,2.4534985380014405,gen-1789699782-tOPijLcSFup30JS06vhA,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-229,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,1,0.95,0.95,617,157,123,0.001040985,2.4322948879998876,gen-1789699768-oOO07a0oaWGkw8JSU4pG,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-233,Refund_not_showing_up,Refund_not_showing_up,1,0.98,0.98,617,107,77,0.00085536,3.040675503001694,gen-1789699739-11iCK1YVuH9Zo9BOfkly,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-252,age_limit,age_limit,1,0.99,0.99,618,65,39,0.0007001775,2.082969815000979,gen-1789699762-6GPE1nLAeiHNVbejwJu9,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-266,atm_support,atm_support,1,0.95,0.95,609,206,180,0.0012169575,2.8630351269966923,gen-1789699774-OYi1Iy48eL2Ps0xFfHHT,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-270,automatic_top_up,automatic_top_up,1,0.85,0.85,614,416,389,0.002000295,4.613507706002565,gen-1789699832-hTILrZjU3f8oqWYda53j,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-276,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,1,0.98,0.98,616,93,59,0.0008026425,2.1606612960022176,gen-1789699784-R38LIfBLGweGReWp0C2S,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-283,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,1,0.98,0.98,629,205,166,0.001228095,2.5541793720003625,gen-1789699787-5jahbAX25W5xKvkT9TBV,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-297,cancel_transfer,cancel_transfer,1,0.75,0.75,611,429,403,0.00204633,4.937307788997714,gen-1789699839-Cu4RPvBCBhMw77cUoKr6,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-314,card_acceptance,card_acceptance,1,0.95,0.95,611,161,135,0.00105138,3.2331599070021184,gen-1789699776-FXypyWUGoMamb2DPk8hO,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-322,card_arrival,card_delivery_estimate,0,0.95,0.95,615,214,186,0.0012511125,3.2860133239992138,gen-1789699780-J22DqNN9FLcx7onvEzTO,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-325,card_delivery_estimate,card_delivery_estimate,1,0.95,0.95,614,136,108,0.000960795,2.4718089390007663,gen-1789699785-zN487JBHRY9sVpnIPObG,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-344,card_payment_fee_charged,card_payment_fee_charged,1,0.85,0.85,647,563,533,0.002570535,5.223741715999495,gen-1789699827-r5F1x7SZ0gFCBSuTTD36,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-351,card_payment_not_recognised,card_payment_not_recognised,1,0.95,0.95,613,93,62,0.000800415,1.780973348999396,gen-1789699772-sJecVLnzuvggDBcwKnre,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-367,card_swallowed,card_swallowed,1,1.0,1.0,614,64,36,0.000693495,2.813388701000804,gen-1789699782-5Ax10xrXEITFkI0zdOS6,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-385,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,1,0.95,0.95,630,151,120,0.0010283625,2.794892803998664,gen-1789699836-Wcr4nHQzZ5yojIvC8z87,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-387,change_pin,change_pin,1,0.99,0.99,614,79,53,0.0007491825,2.067005379998591,gen-1789699762-vQyZMU32HyZEAsBUSrGQ,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-393,compromised_card,compromised_card,1,0.95,0.95,619,218,191,0.0012689325,3.9540364380009123,gen-1789699768-4oPBB0Ga2qjcU0NnmFwV,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-406,contactless_not_working,contactless_not_working,1,0.95,0.95,630,96,67,0.000824175,2.166481937001663,gen-1789699773-5uFHYPmpeewsKkAVV12i,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-411,country_support,country_support,1,0.85,0.85,610,653,627,0.0028771875,5.869766788997367,gen-1789699827-AcVAT9vp8s8Iz76gvXvy,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-415,declined_card_payment,declined_card_payment,1,0.95,0.95,622,127,98,0.0009333225,2.079406635999476,gen-1789699784-MipXVhBCBWXGYQArmlsp,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-426,declined_cash_withdrawal,declined_cash_withdrawal,1,0.95,0.95,632,122,93,0.000922185,12.255626946996927,gen-1789699787-XwTbfGyrSpjYyuZmluMh,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-428,declined_transfer,declined_card_payment,0,0.98,0.98,633,81,52,0.000770715,2.1242828979993646,gen-1789699791-tmcaQYEOuET8EcL1JDwx,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-440,direct_debit_payment_not_recognised,card_payment_not_recognised,0,0.92,0.92,626,203,172,0.0012184425,2.5635927190014627,gen-1789699762-Q6hCpwKCRzgQgWREi3q4,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-446,disposable_card_limits,disposable_card_limits,1,0.92,0.92,612,422,393,0.002021085,4.4393984980015375,gen-1789699839-MZRP2ufUSqX6tNfGp8XB,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-454,edit_personal_details,edit_personal_details,1,0.98,0.98,609,64,36,0.0006897825,2.706731975002185,gen-1789699774-vS0xi9VsOiPiqr9YrPB0,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-468,exchange_rate,exchange_rate,1,0.98,0.98,612,105,79,0.0008442225,2.2761997300003713,gen-1789699784-NufamWawK9v9HGDJctbJ,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-477,extra_charge_on_statement,extra_charge_on_statement,1,0.95,0.95,612,70,40,0.000714285,1.555885280999064,gen-1789699793-urYpxK5ikGyl2B8PCM8b,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-491,fiat_currency_support,fiat_currency_support,1,0.95,0.95,610,178,149,0.00111375,4.192581240000436,gen-1789699770-4CVp3tKd2to4ie8RRONq,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-504,get_disposable_virtual_card,get_disposable_virtual_card,1,0.98,0.98,616,110,79,0.000865755,2.4666341509982885,gen-1789699776-FymzB1lch5ZWkRxpL5Y2,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-522,getting_virtual_card,getting_virtual_card,1,0.95,0.95,608,142,114,0.000978615,3.558583809997799,gen-1789699790-gQW3Q7NpHGP9pHpYvkif,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-527,lost_or_stolen_card,lost_or_stolen_card,1,0.98,0.98,617,71,40,0.00072171,2.0463446249996196,gen-1789699762-ZHAKdHpu5s9OnQMb0Xpx,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-536,lost_or_stolen_phone,lost_or_stolen_phone,1,0.99,0.99,617,80,49,0.0007551225,2.202227115001733,gen-1789699766-8O5rBxdj2ShYZIu6uWPb,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-541,order_physical_card,order_physical_card,1,0.95,0.95,613,930,902,0.0039077775,7.527580966001551,gen-1789699827-Z4HRf9bdZuqk6aPVgaY7,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-555,pending_card_payment,pending_card_payment,1,0.98,0.98,617,105,77,0.000847935,2.0645341929994174,gen-1789699782-iZ1oaLY8yFmnsDDCdnqm,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-566,pending_cash_withdrawal,pending_cash_withdrawal,1,0.99,0.99,608,65,37,0.0006927525,3.455909872001939,gen-1789699786-aHec1sZu4ojrMxOTjf34,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-573,pending_top_up,top_up_failed,0,0.85,0.85,615,246,218,0.0013699125,3.323236366999481,gen-1789699762-ZNOeU7KR2RucgH43PxP9,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-575,pending_transfer,pending_transfer,1,0.95,0.95,613,219,193,0.00126819,2.8078345710018766,gen-1789699767-rhYJKJKLZ6sBm8UuWzLC,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-590,receiving_money,receiving_money,1,0.95,0.95,615,162,136,0.0010580625,2.559244005999062,gen-1789699779-ouNxwugUHXrxSUkwClQ7,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-608,reverted_card_payment?,declined_card_payment,0,0.92,0.92,611,139,110,0.000969705,2.9367232549993787,gen-1789699787-zHitdiQhFIuH37GJv29d,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-616,supported_cards_and_currencies,supported_cards_and_currencies,1,0.95,0.95,614,102,72,0.00083457,2.8198920680006268,gen-1789699792-PiACS7Jmn1TgDB9g4LUg,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-622,terminate_account,terminate_account,1,0.99,0.99,617,65,39,0.000699435,12.01432793999993,gen-1789699764-xXZh29DgM7o4guCS7X36,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-671,topping_up_by_card,topping_up_by_card,1,0.98,0.98,614,124,94,0.000916245,1.86732946399934,gen-1789699765-k6C43IV09d5pn3K4U6lb,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-690,transfer_into_account,transfer_into_account,1,0.95,0.95,619,170,142,0.0010907325,2.9760135199976503,gen-1789699781-fPS3vnT9KK7JeMmgaVdi,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-707,transfer_timing,transfer_timing,1,0.95,0.95,610,120,94,0.000898425,2.9765287789996364,gen-1789699790-Ye5YpHhE3gU5WCOgueZv,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-710,unable_to_verify_identity,unable_to_verify_identity,1,0.75,0.75,617,832,802,0.0035469225,8.019640591999632,gen-1789699827-ixPWOC8NpYVAH2b5WhFn,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-716,verify_my_identity,verify_my_identity,1,0.95,0.95,612,123,95,0.0009110475,2.191979300001549,gen-1789699766-SHT35oxuZuSy8tKL2PPR,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-726,verify_source_of_funds,verify_source_of_funds,1,1.0,1.0,612,77,46,0.0007402725,2.5182905009969545,gen-1789699772-1AUkXVnHys7C2VsUOwvR,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-729,verify_top_up,verify_top_up,1,0.95,0.95,612,109,81,0.0008590725,2.447809713001334,gen-1789699778-RVa4WzFvlf9RWyeiiI3g,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-746,visa_or_mastercard,supported_cards_and_currencies,0,0.65,0.65,615,1012,982,0.0042136875,10.800875824999821,gen-1789699838-S0xPCWKDmDJLELuT5VW4,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-752,why_verify_identity,why_verify_identity,1,0.98,0.98,612,101,73,0.0008293725,3.4817360420020123,gen-1789699790-5iu9J237nTD0mdveghHw,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-761,wrong_amount_of_cash_received,wrong_amount_of_cash_received,1,1.0,1.0,611,82,49,0.0007580925,3.341267928000889,gen-1789699762-Z7sLDxeu8F0xHtEs85VE,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-006,activate_my_card,activate_my_card,1,0.98,0.98,868,22,0,0.00193644,1.8460810579999816,gen-1789699870-jfF59qKMBdjKpYdmwU8j,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-010,apple_pay_or_google_pay,top_up_failed,0,0.6,0.6,876,22,0,0.00195228,2.119510018997971,gen-1789699856-oSvs1FmSlqc5gUUBjniV,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-027,beneficiary_not_allowed,beneficiary_not_allowed,1,0.5,0.5,868,25,0,0.00196614,2.1310640379997494,gen-1789699870-8NeHc73zlcy8TePFNTlv,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-032,card_about_to_expire,card_about_to_expire,1,0.9,0.9,869,24,0,0.00195822,2.131382930001564,gen-1789699857-QYrwUuCE17eqpVjD51yS,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-044,card_linking,activate_my_card,0,0.6,0.6,870,22,0,0.0019404,1.952446217997931,gen-1789699868-QyBIo9s6eQjetSwpawd7,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-047,card_not_working,card_not_working,1,0.9,0.9,871,21,0,0.00193248,2.140568295002595,gen-1789699852-jazwV5qqKvjUNNsBosc2,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-055,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,1,0.95,0.95,871,29,0,0.00201168,1.9863907680010016,gen-1789699861-MCxdFy8gy6U9LR2yIrIO,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-063,cash_withdrawal_charge,cash_withdrawal_charge,1,0.9,0.9,955,27,0,0.0021582,2.049586592002015,gen-1789699866-Ddak9mzEWKlppcdJCmtY,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-098,exchange_charge,exchange_charge,1,0.7,0.7,877,22,0,0.00195426,1.9096792609998374,gen-1789699862-ki4G2cDjDT2TjLPpxtyd,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-105,exchange_via_app,fiat_currency_support,0,0.65,0.65,870,22,0,0.0019404,2.0295726250005828,gen-1789699868-UcEyYtkXe11ZtmfaiNn5,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-111,failed_transfer,failed_transfer,1,0.7,0.7,880,22,0,0.0019602,1.900934426997992,gen-1789699854-khfFLaABNul14YZvoT1S,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-120,get_physical_card,passcode_forgotten,0,0.6,0.6,865,22,0,0.0019305,2.0447342349980318,gen-1789699863-Et2SjvEJLW6gu3Cdl31s,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-122,getting_spare_card,getting_spare_card,1,0.8,0.8,863,23,0,0.00193644,1.9449929500005965,gen-1789699866-GYTa5w1ebo32ZUVTfmEI,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-136,passcode_forgotten,passcode_forgotten,1,0.9,0.9,869,22,0,0.00193842,2.0618050119992404,gen-1789699861-XwRX6BrEKL5P8AoPTeiW,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-153,pin_blocked,pin_blocked,1,0.75,0.75,865,22,0,0.0019305,1.9515813059988432,gen-1789699859-6RTkLSoSoWVgzxrZBeI4,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-157,request_refund,request_refund,1,0.55,0.55,872,20,0,0.00192456,1.820866437999939,gen-1789699864-tGLpU3Gz1AULEqPvRZUu,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-171,top_up_by_bank_transfer_charge,transfer_fee_charged,0,0.8,0.8,870,25,0,0.0019701,2.0684376859971962,gen-1789699857-uiPtc1jAm37bj2kts8RM,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-172,top_up_by_card_charge,top_up_by_card_charge,1,0.55,0.55,863,26,0,0.00196614,2.424082028999692,gen-1789699860-48M0TTiVYD63pK21OugB,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-177,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,1,0.95,0.95,868,28,0,0.00199584,2.0387183659986476,gen-1789699862-Uda7Enud8XQsg3NpKgpZ,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-178,top_up_failed,top_up_failed,1,0.75,0.75,867,22,0,0.00193446,2.037588170998788,gen-1789699865-voAmlWrJb6ujsYS6Xym6,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-181,top_up_limits,top_up_limits,1,0.98,0.98,867,22,0,0.00193446,1.8257196070007922,gen-1789699868-mQoTLGf36z1caCDqk02C,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-186,top_up_reverted,top_up_reverted,1,0.7,0.7,864,21,0,0.00191862,1.9449233970008208,gen-1789699854-CsP29ZDbVSjGD9P4mifq,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-190,transaction_charged_twice,transaction_charged_twice,1,0.95,0.95,872,23,0,0.00195426,1.9059956669989333,gen-1789699858-koAgSIVxlAm9nPCFmnFH,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-193,transfer_fee_charged,transfer_fee_charged,1,0.9,0.9,867,25,0,0.00196416,1.972356990998378,gen-1789699860-fOh5W98ltAawaDIK8QJt,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-200,transfer_not_received_by_recipient,pending_transfer,0,0.55,0.55,870,22,0,0.0019404,1.9492473419995804,gen-1789699866-Rob0rc51WWGbvzzM49v3,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-218,virtual_card_not_working,virtual_card_not_working,1,0.95,0.95,862,25,0,0.00195426,1.743766711999342,gen-1789699864-0Is9QOQUnYTA1guLzXGX,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-229,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,1,0.7,0.7,877,37,0,0.00210276,2.006657564001216,gen-1789699856-FsyIt9DOxstiCVCOkh1X,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-233,Refund_not_showing_up,Refund_not_showing_up,1,0.95,0.95,872,26,0,0.00198396,2.2962932600021304,gen-1789699741-cD84sp2gvJhEUrF1Y2Nu,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-252,age_limit,age_limit,1,0.98,0.98,868,18,0,0.00189684,2.238597038001899,gen-1789699852-7m0XgTRMrAoYuFgy9IXE,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-266,atm_support,atm_support,1,0.85,0.85,864,20,0,0.00190872,1.9847321270026441,gen-1789699859-3k6eg32xtd2aA6BX2FNe,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-270,automatic_top_up,automatic_top_up,1,0.8,0.8,866,21,0,0.00192258,1.9399943050011643,gen-1789699862-xR9kans2AxMWYzTAMtBT,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-276,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,1,0.97,0.97,871,30,0,0.00202158,2.054581035998126,gen-1789699865-Z535k6AZ82cKqMRuImMd,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-283,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_bank_transfer,0,0.45,0.45,888,30,0,0.00205524,1.996680454001762,gen-1789699868-sllqlXQHg2yYg16iIh0C,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-297,cancel_transfer,cancel_transfer,1,0.55,0.55,867,23,0,0.00194436,1.9207082299981266,gen-1789699854-aHrSVsL7xHvaMHoerAXF,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-314,card_acceptance,card_acceptance,1,0.85,0.85,861,20,0,0.00190278,2.1094378429988865,gen-1789699860-Zcj3oYd8TI66J4Bwokp9,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-322,card_arrival,card_delivery_estimate,0,0.95,0.95,868,25,0,0.00196614,2.0117486780000036,gen-1789699863-X52SxvnH8lSCQLe6PHjq,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-325,card_delivery_estimate,card_delivery_estimate,1,0.7,0.7,868,25,0,0.00196614,1.9507155909996072,gen-1789699866-Sqhsl2rsay5zmgqQ6qQa,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-344,card_payment_fee_charged,extra_charge_on_statement,0,0.8,0.8,912,24,0,0.00204336,2.0729324450003332,gen-1789699855-YMLwlz2M0KfVffXoscKU,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-351,card_payment_not_recognised,card_payment_not_recognised,1,0.95,0.95,866,26,0,0.00197208,2.0385920359985903,gen-1789699858-PF9IeNXSKyscNJvC8B64,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-367,card_swallowed,card_swallowed,1,0.98,0.98,869,20,0,0.00191862,1.9978646720010147,gen-1789699864-uwq3PXtjETWn6XosfQHW,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-385,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,1,0.9,0.9,885,28,0,0.0020295,2.196033438998711,gen-1789699869-2JjTtyHJ7ijwJKdKPDBl,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-387,change_pin,change_pin,1,0.98,0.98,866,20,0,0.00191268,2.238976303000527,gen-1789699852-8K4wjnigMvWOQ8EBp3kw,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-393,compromised_card,compromised_card,1,0.9,0.9,871,21,0,0.00193248,1.7869879099998798,gen-1789699856-5WKm85RIK7HXcioIb9j9,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-406,contactless_not_working,contactless_not_working,1,0.9,0.9,891,21,0,0.00197208,3.1137516740018327,gen-1789699859-iTVKiMX80GJ9TkSA8IzV,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-411,country_support,country_support,1,0.55,0.55,862,19,0,0.00189486,1.8822723609991954,gen-1789699862-7DJ3lAuhgWbBsBKY8cgL,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-415,declined_card_payment,declined_card_payment,1,0.65,0.65,877,21,0,0.00194436,1.8717258210017462,gen-1789699865-AY8ARcwxkqtOFmfeq4Vc,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-426,declined_cash_withdrawal,declined_cash_withdrawal,1,0.85,0.85,892,27,0,0.00203346,2.0215223579980375,gen-1789699867-DxiteW4sF704tmLc9o73,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-428,declined_transfer,declined_card_payment,0,0.9,0.9,895,23,0,0.0019998,1.8914829790010117,gen-1789699870-H5i7yeq146RRPeX9A7kk,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-440,direct_debit_payment_not_recognised,card_payment_not_recognised,0,0.85,0.85,884,24,0,0.00198792,2.314047315998323,gen-1789699852-2b16D90OKs4g205Pl3wT,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-446,disposable_card_limits,getting_spare_card,0,0.65,0.65,866,21,0,0.00192258,1.8898193310014904,gen-1789699856-SgBKYB6AZX79wTzcb5SI,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-454,edit_personal_details,edit_personal_details,1,0.9,0.9,860,21,0,0.0019107,2.024188834002416,gen-1789699859-GZCqotgJrPszu06qekX7,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-468,exchange_rate,exchange_rate,1,0.9,0.9,866,20,0,0.00191268,2.0037336999994295,gen-1789699865-u3K0qCt39lDwHEqJXsL6,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-477,extra_charge_on_statement,extra_charge_on_statement,1,0.9,0.9,866,24,0,0.00195228,1.943080742003076,gen-1789699871-9TnHxkS6AFYmBpAfcxgq,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-491,fiat_currency_support,exchange_via_app,0,0.6,0.6,867,23,0,0.00194436,1.9987196130023221,gen-1789699857-O9zb5Ds37YDX7gNZhWtt,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-504,get_disposable_virtual_card,get_disposable_virtual_card,1,0.9,0.9,870,25,0,0.0019701,2.018443250999553,gen-1789699860-TjpjHwYjFK6q7fyLXJ24,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-522,getting_virtual_card,getting_virtual_card,1,0.7,0.7,860,22,0,0.0019206,2.1986873540008673,gen-1789699868-5dDCQP8FPp6GgD3GCS1b,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-527,lost_or_stolen_card,lost_or_stolen_card,1,0.85,0.85,870,26,0,0.00198,2.310316516999592,gen-1789699852-9o5zdybYbu8dO8LrkpeE,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-536,lost_or_stolen_phone,lost_or_stolen_phone,1,0.9,0.9,874,27,0,0.00199782,2.0772113380007795,gen-1789699855-VrnWkh4ICpwLXyQwwp6o,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-541,order_physical_card,order_physical_card,1,0.85,0.85,866,20,0,0.00191268,2.3645046499987075,gen-1789699858-j82jBdxJFrVqfthABJ0e,
sonnet,anthropic/claude-sonnet-5,anthropic/claude-sonnet-5,banking-555,pending_card_payment,pending_card_payment,1,0.9,0.9,872,23,0,0.00195426,2.0754311800010328,gen-1789699864-kXYWHkAtXKKGeAHWQxM2,
